#"Step","Potential Energy (kJ/mole)","Temperature (K)"
25016,0.0,285.183155471
25017,0.0,267.907766436
25018,0.0,279.506669214
25019,0.0,267.6794574
25020,0.0,232.295731794
25021,0.0,251.849897454
25022,0.0,250.94452951
25023,0.0,283.292934603
25024,0.0,294.194022939
25025,0.0,288.745885066
25026,0.0,268.032160845
25027,0.0,266.471974852
25028,0.0,243.968217116
25029,0.0,256.856300534
25030,0.0,255.672297784
25031,0.0,264.925578805
25032,0.0,302.843267893
25033,0.0,333.196038994
25034,0.0,336.811424922
25035,0.0,362.343057608
25036,0.0,332.007819595
25037,0.0,338.630159556
25038,0.0,372.99601992
25039,0.0,329.163706951
25040,0.0,323.260383055
25041,0.0,335.856376244
25042,0.0,315.855049033
25043,0.0,288.187396736
25044,0.0,296.221152554
25045,0.0,305.737785796
25046,0.0,286.78190846
25047,0.0,288.16302398
25048,0.0,291.09014202
25049,0.0,267.957708668
25050,0.0,278.653492447
25051,0.0,267.65763414
25052,0.0,257.347618573
25053,0.0,290.453650132
25054,0.0,275.171897801
25055,0.0,304.817047417
25056,0.0,335.957629763
25057,0.0,319.867791212
25058,0.0,312.762422635
25059,0.0,328.513103724
25060,0.0,350.224692637
25061,0.0,342.489417739
25062,0.0,333.939406356
25063,0.0,307.836445711
25064,0.0,306.465076938
25065,0.0,310.757609173
25066,0.0,311.309829393
25067,0.0,348.925228463
25068,0.0,371.427307082
25069,0.0,345.762748688
25070,0.0,330.293081258
25071,0.0,328.132774666
25072,0.0,330.788916687
25073,0.0,297.80896326
25074,0.0,300.700813508
25075,0.0,309.06666558
25076,0.0,348.327362055
25077,0.0,372.156564428
25078,0.0,351.575017161
25079,0.0,364.155982651
25080,0.0,367.116281522
25081,0.0,350.919706818
25082,0.0,379.305798074
25083,0.0,350.283653331
25084,0.0,348.342120279
25085,0.0,371.462888651
25086,0.0,336.055063671
25087,0.0,353.689912089
25088,0.0,354.472475489
25089,0.0,346.784381644
25090,0.0,383.658411362
25091,0.0,388.154692545
25092,0.0,408.515129681
25093,0.0,418.538294626
25094,0.0,435.029679939
25095,0.0,459.857086647
25096,0.0,452.73035873
25097,0.0,457.223359878
25098,0.0,469.555944716
25099,0.0,514.52314078
25100,0.0,480.629874466
25101,0.0,490.786002214
25102,0.0,487.060459341
25103,0.0,503.554046171
25104,0.0,522.855629254
25105,0.0,548.327131362
25106,0.0,509.91128063
25107,0.0,538.354832469
25108,0.0,534.346525584
25109,0.0,478.111011102
25110,0.0,491.988673095
25111,0.0,553.472743614
25112,0.0,517.403773377
25113,0.0,503.930324413
25114,0.0,482.025780939
25115,0.0,513.335994416
25116,0.0,555.415982779
25117,0.0,594.047902304
25118,0.0,647.621922594
25119,0.0,601.766028953
25120,0.0,631.514591015
25121,0.0,724.322575897
25122,0.0,680.626181172
25123,0.0,669.676353428
25124,0.0,642.988942417
25125,0.0,612.907388409
25126,0.0,618.915091982
25127,0.0,656.705413029
25128,0.0,679.778887446
25129,0.0,673.166117645
25130,0.0,666.414455782
25131,0.0,631.830185887
25132,0.0,590.474049065
25133,0.0,550.582930938
25134,0.0,532.971085054
25135,0.0,517.938480655
25136,0.0,510.411162266
25137,0.0,511.167109578
25138,0.0,529.032412344
25139,0.0,533.232684688
25140,0.0,554.83239229
25141,0.0,511.767015353
25142,0.0,521.274831182
25143,0.0,473.654942693
25144,0.0,463.537811149
25145,0.0,422.093622944
25146,0.0,418.710249701
25147,0.0,400.428730818
25148,0.0,404.127413603
25149,0.0,392.002745351
25150,0.0,380.953418836
25151,0.0,414.921591423
25152,0.0,388.22643553
25153,0.0,374.943144584
25154,0.0,376.806639204
25155,0.0,371.822582508
25156,0.0,366.257412492
25157,0.0,431.077362601
25158,0.0,416.847708637
25159,0.0,380.846224591
25160,0.0,364.664669081
25161,0.0,360.704508512
25162,0.0,360.730452824
25163,0.0,376.169769463
25164,0.0,392.410306565
25165,0.0,368.952794566
25166,0.0,356.382543102
25167,0.0,321.216319407
25168,0.0,346.56866313
25169,0.0,349.327978224
25170,0.0,322.202330101
25171,0.0,327.229985113
25172,0.0,310.928543424
25173,0.0,285.925450125
25174,0.0,286.495153584
25175,0.0,282.842746913
25176,0.0,289.208424058
25177,0.0,317.111303344
25178,0.0,351.188809733
25179,0.0,327.49320966
25180,0.0,328.504581753
25181,0.0,334.37707941
25182,0.0,332.374674726
25183,0.0,328.789166467
25184,0.0,304.836564216
25185,0.0,294.712434125
25186,0.0,292.299338807
25187,0.0,263.969355414
25188,0.0,225.51645936
25189,0.0,215.836916129
25190,0.0,206.356633662
25191,0.0,232.494356071
25192,0.0,241.772786466
25193,0.0,221.770540577
25194,0.0,225.3321668
25195,0.0,201.799820041
25196,0.0,175.957252343
25197,0.0,171.809056291
25198,0.0,161.621521663
25199,0.0,160.52216539
25200,0.0,145.180025861
25201,0.0,146.973981166
25202,0.0,148.572104208
25203,0.0,142.154695329
25204,0.0,156.557532767
25205,0.0,176.413530909
25206,0.0,179.327928987
25207,0.0,181.491350902
25208,0.0,189.053050612
25209,0.0,203.894283248
25210,0.0,200.160935912
25211,0.0,205.412591422
25212,0.0,214.113657809
25213,0.0,212.114513625
25214,0.0,203.011770486
25215,0.0,188.074514504
25216,0.0,190.721586768
25217,0.0,173.870423966
25218,0.0,188.272641236
25219,0.0,173.426201173
25220,0.0,179.45899263
25221,0.0,181.750493866
25222,0.0,179.53516356
25223,0.0,151.232005071
25224,0.0,153.955730177
25225,0.0,149.557087891
25226,0.0,118.079018652
25227,0.0,118.518229352
25228,0.0,118.472656474
25229,0.0,112.098743791
25230,0.0,106.668329731
25231,0.0,95.9360712042
25232,0.0,99.8403691126
25233,0.0,92.8861517073
25234,0.0,104.379277396
25235,0.0,104.658099095
25236,0.0,105.373349777
25237,0.0,93.1639934808
25238,0.0,73.0076895951
25239,0.0,73.4465058243
25240,0.0,81.0893319163
25241,0.0,68.1615283087
25242,0.0,64.2106193146
25243,0.0,69.6961914536
25244,0.0,46.1971059344
25245,0.0,28.5454035969
25246,0.0,26.0944133538
25247,0.0,35.7969585598
25248,0.0,46.9973947217
25249,0.0,66.2997269517
25250,0.0,61.2154086871
25251,0.0,50.1970989751
25252,0.0,46.6499215031
25253,0.0,58.0546906906
25254,0.0,63.4414577078
25255,0.0,51.389222948
25256,0.0,58.1587538119
25257,0.0,44.8721494556
25258,0.0,53.3800902437
25259,0.0,55.9630000537
25260,0.0,66.9048084612
25261,0.0,67.142668674
25262,0.0,66.8690532155
25263,0.0,71.2840216291
25264,0.0,74.4591053461
25265,0.0,62.5566890363
25266,0.0,49.2636478182
25267,0.0,45.6618168702
25268,0.0,51.8094745914
25269,0.0,50.2860033823
25270,0.0,44.097985178
25271,0.0,50.9257610896
25272,0.0,45.3639076388
25273,0.0,58.4717610355
25274,0.0,58.3452765785
25275,0.0,56.4423766475
25276,0.0,57.548283168
25277,0.0,64.8088729712
25278,0.0,82.4602956537
25279,0.0,91.6556975522
25280,0.0,104.985321304
25281,0.0,118.055191175
25282,0.0,106.069334542
25283,0.0,114.275857074
25284,0.0,106.422308328
25285,0.0,96.4958311739
25286,0.0,115.204569644
25287,0.0,114.387820731
25288,0.0,121.693351083
25289,0.0,132.138999996
25290,0.0,154.370240472
25291,0.0,158.938746576
25292,0.0,152.212518424
25293,0.0,137.924739874
25294,0.0,117.696521742
25295,0.0,127.939509553
25296,0.0,149.265248284
25297,0.0,180.039857566
25298,0.0,192.520105753
25299,0.0,174.694445193
25300,0.0,168.825180908
25301,0.0,175.590623705
25302,0.0,195.011984337
25303,0.0,229.358399779
25304,0.0,234.146600031
25305,0.0,221.262017945
25306,0.0,216.76740353
25307,0.0,210.457738838
25308,0.0,183.84676324
25309,0.0,202.314368206
25310,0.0,222.642863383
25311,0.0,229.450725024
25312,0.0,243.619490623
25313,0.0,227.506998569
25314,0.0,216.264334519
25315,0.0,221.835021982
25316,0.0,214.542424972
25317,0.0,226.505242151
25318,0.0,224.739616139
25319,0.0,255.47820869
25320,0.0,254.815261083
25321,0.0,276.632273823
25322,0.0,330.839655143
25323,0.0,309.982283568
25324,0.0,305.621573938
25325,0.0,298.996791224
25326,0.0,276.767260012
25327,0.0,312.018513108
25328,0.0,292.809539159
25329,0.0,310.969332789
25330,0.0,294.847980757
25331,0.0,314.995018856
25332,0.0,309.787471759
25333,0.0,270.601513116
25334,0.0,236.007093347
25335,0.0,222.923655417
25336,0.0,208.998077964
25337,0.0,187.662425455
25338,0.0,192.395747248
25339,0.0,186.794014839
25340,0.0,190.408897635
25341,0.0,172.691608712
25342,0.0,207.703062348
25343,0.0,243.378572703
25344,0.0,208.928288181
25345,0.0,215.520945452
25346,0.0,233.822769986
25347,0.0,223.57173178
25348,0.0,193.532393914
25349,0.0,194.687425926
25350,0.0,214.280611313
25351,0.0,230.668282335
25352,0.0,198.151308822
25353,0.0,223.783528114
25354,0.0,216.858320748
25355,0.0,226.176208616
25356,0.0,270.963211584
25357,0.0,301.320905607
25358,0.0,301.933628845
25359,0.0,331.115284298
25360,0.0,322.443922406
25361,0.0,336.90579082
25362,0.0,347.191688085
25363,0.0,334.962187235
25364,0.0,346.743163854
25365,0.0,376.367831761
25366,0.0,336.920722028
25367,0.0,358.245759575
25368,0.0,352.404095692
25369,0.0,354.37579985
25370,0.0,343.152098555
25371,0.0,319.110363949
25372,0.0,322.042314508
25373,0.0,302.934556813
25374,0.0,316.300517238
25375,0.0,300.337448327
25376,0.0,294.540887213
25377,0.0,301.064557589
25378,0.0,288.015011603
25379,0.0,303.220566753
25380,0.0,310.068223139
25381,0.0,301.3213484
25382,0.0,306.476535613
25383,0.0,312.70946755
25384,0.0,327.630589628
25385,0.0,315.228149422
25386,0.0,309.587989626
25387,0.0,319.584006783
25388,0.0,310.614856268
25389,0.0,319.089045757
25390,0.0,318.192598593
25391,0.0,298.327296274
25392,0.0,315.227379093
25393,0.0,285.680340919
25394,0.0,305.282030127
25395,0.0,315.292704495
25396,0.0,279.422262223
25397,0.0,265.399236115
25398,0.0,247.787671538
25399,0.0,255.185146769
25400,0.0,263.112774233
25401,0.0,266.013023696
25402,0.0,301.171217015
25403,0.0,298.871170201
25404,0.0,320.915523494
25405,0.0,298.126942296
25406,0.0,299.214487123
25407,0.0,297.487674963
25408,0.0,309.973076014
25409,0.0,305.352581838
25410,0.0,324.402984259
25411,0.0,346.301079049
25412,0.0,350.551091214
25413,0.0,339.32926978
25414,0.0,352.252339315
25415,0.0,365.782314356
25416,0.0,448.88385242
25417,0.0,495.889799212
25418,0.0,485.633248927
25419,0.0,502.486057104
25420,0.0,476.590289617
25421,0.0,487.843439744
25422,0.0,497.827584901
25423,0.0,491.258359424
25424,0.0,526.297354606
25425,0.0,566.05034219
25426,0.0,652.867327123
25427,0.0,629.948861177
25428,0.0,607.775154536
25429,0.0,627.414797036
25430,0.0,602.563622856
25431,0.0,605.036740185
25432,0.0,608.459372938
25433,0.0,642.557033107
25434,0.0,595.718273378
25435,0.0,614.973314644
25436,0.0,605.372008615
25437,0.0,608.068603699
25438,0.0,665.227498652
25439,0.0,645.423103539
25440,0.0,597.623579135
25441,0.0,577.589070376
25442,0.0,585.810563982
25443,0.0,539.290411554
25444,0.0,572.783703688
25445,0.0,525.360558032
25446,0.0,538.556209625
25447,0.0,544.571268268
25448,0.0,545.380151496
25449,0.0,538.47889905
25450,0.0,510.800030814
25451,0.0,529.327899121
25452,0.0,514.862588587
25453,0.0,462.47133818
25454,0.0,412.68180884
25455,0.0,387.591182477
25456,0.0,441.041453322
25457,0.0,443.029218005
25458,0.0,396.502942536
25459,0.0,398.507159502
25460,0.0,379.775441403
25461,0.0,350.982371309
25462,0.0,381.584417065
25463,0.0,369.257177726
25464,0.0,361.516345304
25465,0.0,389.959177552
25466,0.0,366.102093077
25467,0.0,370.127279007
25468,0.0,393.641325599
25469,0.0,400.449008143
25470,0.0,382.001246066
25471,0.0,367.383258974
25472,0.0,382.236361637
25473,0.0,399.847431455
25474,0.0,363.626755751
25475,0.0,381.754210015
25476,0.0,370.038503843
25477,0.0,378.140681734
25478,0.0,377.024266844
25479,0.0,423.320067031
25480,0.0,461.863597494
25481,0.0,458.179012969
25482,0.0,475.917009006
25483,0.0,535.690951812
25484,0.0,530.19183222
25485,0.0,486.58964471
25486,0.0,514.591625567
25487,0.0,488.252246668
25488,0.0,472.639603551
25489,0.0,469.857567107
25490,0.0,449.656459221
25491,0.0,474.63749014
25492,0.0,474.18080345
25493,0.0,445.998260254
25494,0.0,436.739876462
25495,0.0,479.553352527
25496,0.0,494.499312446
25497,0.0,527.500280699
25498,0.0,559.122039828
25499,0.0,586.120697524
25500,0.0,572.746283207
25501,0.0,534.630935437
25502,0.0,557.132249493
25503,0.0,520.626634156
25504,0.0,493.536345008
25505,0.0,510.009244183
25506,0.0,555.925339878
25507,0.0,532.505689449
25508,0.0,507.233198899
25509,0.0,461.857565482
25510,0.0,507.25278891
25511,0.0,461.803653556
25512,0.0,488.537412961
25513,0.0,451.202950194
25514,0.0,453.371974078
25515,0.0,444.269562461
25516,0.0,479.379754734
25517,0.0,505.196424891
25518,0.0,489.816929661
25519,0.0,452.149555949
25520,0.0,457.88313433
25521,0.0,453.24126777
25522,0.0,465.440756111
25523,0.0,462.579994225
25524,0.0,474.585432691
25525,0.0,475.702075121
25526,0.0,443.342122533
25527,0.0,393.023541515
25528,0.0,421.000911067
25529,0.0,462.91811255
25530,0.0,447.793211173
25531,0.0,461.056934786
25532,0.0,452.371417229
25533,0.0,437.766387985
25534,0.0,401.218881944
25535,0.0,389.865846676
25536,0.0,364.368602213
25537,0.0,414.818774203
25538,0.0,391.373631259
25539,0.0,372.426233036
25540,0.0,365.167405563
25541,0.0,328.979556995
25542,0.0,299.263498999
25543,0.0,343.306615196
25544,0.0,327.461401721
25545,0.0,335.450430496
25546,0.0,378.953728616
25547,0.0,423.573588803
25548,0.0,430.70610347
25549,0.0,446.584535481
25550,0.0,404.317764695
25551,0.0,377.384943804
25552,0.0,345.027119884
25553,0.0,335.55760652
25554,0.0,303.345516687
25555,0.0,295.275255797
25556,0.0,321.533398842
25557,0.0,288.512201623
25558,0.0,302.021703963
25559,0.0,278.316651743
25560,0.0,283.690153992
25561,0.0,276.502102563
25562,0.0,250.853154976
25563,0.0,267.548435965
25564,0.0,268.789766383
25565,0.0,268.629045276
25566,0.0,260.825252593
25567,0.0,281.072596577
25568,0.0,251.03916348
25569,0.0,262.947580714
25570,0.0,224.959939622
25571,0.0,224.726971398
25572,0.0,225.8049126
25573,0.0,188.279620865
25574,0.0,202.413294903
25575,0.0,182.818504815
25576,0.0,192.756880394
25577,0.0,229.80635631
25578,0.0,233.559038051
25579,0.0,240.57325165
25580,0.0,265.167242952
25581,0.0,256.899725831
25582,0.0,258.965409809
25583,0.0,267.483748389
25584,0.0,281.143947891
25585,0.0,263.517605145
25586,0.0,299.219463622
25587,0.0,290.547416443
25588,0.0,304.2358295
25589,0.0,305.544638017
25590,0.0,309.334345226
25591,0.0,302.264221499
25592,0.0,303.479563995
25593,0.0,307.671897662
25594,0.0,343.828391334
25595,0.0,319.018669406
25596,0.0,309.632709395
25597,0.0,309.206166463
25598,0.0,333.121947001
25599,0.0,323.144555527
25600,0.0,321.186828571
25601,0.0,339.999410994
25602,0.0,329.305361143
25603,0.0,332.137496452
25604,0.0,334.372634152
25605,0.0,348.426561796
25606,0.0,341.118317812
25607,0.0,350.624580125
25608,0.0,389.129334803
25609,0.0,371.166094666
25610,0.0,356.65905781
25611,0.0,364.212921646
25612,0.0,351.397915801
25613,0.0,389.495221398
25614,0.0,377.342248027
25615,0.0,377.855604837
25616,0.0,377.375247918
25617,0.0,378.824134684
25618,0.0,392.906594595
25619,0.0,390.438322961
25620,0.0,372.088141001
25621,0.0,349.107783835
25622,0.0,359.045151416
25623,0.0,356.09313807
25624,0.0,406.503908399
25625,0.0,367.296683631
25626,0.0,365.82204804
25627,0.0,331.235038509
25628,0.0,292.738117484
25629,0.0,262.357707704
25630,0.0,278.41912471
25631,0.0,274.590623403
25632,0.0,243.412356292
25633,0.0,260.758397915
25634,0.0,240.686665486
25635,0.0,245.345040442
25636,0.0,238.546171292
25637,0.0,247.25308151
25638,0.0,241.363549867
25639,0.0,206.960256935
25640,0.0,187.191845317
25641,0.0,197.572897579
25642,0.0,202.20009138
25643,0.0,202.489190581
25644,0.0,196.81852315
25645,0.0,192.680627695
25646,0.0,179.89476706
25647,0.0,173.980907834
25648,0.0,134.632757816
25649,0.0,109.152872963
25650,0.0,111.283968875
25651,0.0,104.706909834
25652,0.0,122.551093153
25653,0.0,101.99656938
25654,0.0,108.880565441
25655,0.0,94.2420470466
25656,0.0,85.4478444791
25657,0.0,107.363283457
25658,0.0,137.095505018
25659,0.0,126.163267155
25660,0.0,126.007600337
25661,0.0,110.609363947
25662,0.0,132.589647355
25663,0.0,136.657403125
25664,0.0,135.933243655
25665,0.0,145.638991805
25666,0.0,112.441606503
25667,0.0,107.569897098
25668,0.0,122.207167642
25669,0.0,138.736344321
25670,0.0,148.832937498
25671,0.0,155.513496314
25672,0.0,174.718933243
25673,0.0,194.489399514
25674,0.0,199.952546335
25675,0.0,176.495310326
25676,0.0,155.678719976
25677,0.0,154.36490307
25678,0.0,164.844781628
25679,0.0,163.123260296
25680,0.0,154.682501122
25681,0.0,133.932090384
25682,0.0,116.51696436
25683,0.0,122.942820986
25684,0.0,104.845344056
25685,0.0,84.3776545598
25686,0.0,90.1913245795
25687,0.0,103.749949132
25688,0.0,105.926751915
25689,0.0,99.7009001502
25690,0.0,88.5040859864
25691,0.0,87.6616381568
25692,0.0,102.928872379
25693,0.0,93.1026944732
25694,0.0,72.9935620113
25695,0.0,58.0302216561
25696,0.0,35.9824900219
25697,0.0,42.4868014723
25698,0.0,38.7703767544
25699,0.0,33.5526029166
25700,0.0,39.7259779902
25701,0.0,49.3479778403
25702,0.0,38.8223635557
25703,0.0,34.7101579281
25704,0.0,35.8669886323
25705,0.0,38.2569875491
25706,0.0,34.2634883868
25707,0.0,36.6253275301
25708,0.0,42.9515029595
25709,0.0,31.5821088058
25710,0.0,31.6584272936
25711,0.0,31.5575182395
25712,0.0,35.7136264749
25713,0.0,30.8081077562
25714,0.0,31.5557415848
25715,0.0,30.8525182772
25716,0.0,38.713479709
25717,0.0,44.4492431267
25718,0.0,48.8788897786
25719,0.0,40.3939927168
25720,0.0,30.8059518354
25721,0.0,30.5284553895
25722,0.0,34.8783362468
25723,0.0,26.5024688329
25724,0.0,23.4598861137
25725,0.0,27.75609456
25726,0.0,34.350210365
25727,0.0,35.9645669162
25728,0.0,37.6830305854
25729,0.0,50.1299029679
25730,0.0,47.2472448642
25731,0.0,31.8008188968
25732,0.0,30.1406641502
25733,0.0,34.8309014578
25734,0.0,34.9230119678
25735,0.0,23.833510772
25736,0.0,25.9857380546
25737,0.0,38.0268031346
25738,0.0,39.7128456401
25739,0.0,44.3232250522
25740,0.0,51.0561427891
25741,0.0,41.8482979641
25742,0.0,35.2674484765
25743,0.0,31.2712648753
25744,0.0,25.7734638947
25745,0.0,14.4505686409
25746,0.0,12.6756156452
25747,0.0,10.6407531368
25748,0.0,8.51537936691
25749,0.0,6.71016606634
25750,0.0,13.0881216828
25751,0.0,13.1907015607
25752,0.0,13.9742563067
25753,0.0,13.3871101879
25754,0.0,21.8744744416
25755,0.0,33.6119438356
25756,0.0,32.1739105163
25757,0.0,25.8105839036
25758,0.0,20.292006287
25759,0.0,20.9488529698
25760,0.0,15.0762929022
25761,0.0,14.0152022099
25762,0.0,9.79475749474
25763,0.0,12.3808824909
25764,0.0,10.9611850775
25765,0.0,25.196418039
25766,0.0,25.298497538
25767,0.0,43.252302555
25768,0.0,40.2923330642
25769,0.0,28.5419058635
25770,0.0,31.3005072588
25771,0.0,28.4506589543
25772,0.0,24.0950316862
25773,0.0,31.1453190342
25774,0.0,24.7270675982
25775,0.0,25.2844421149
25776,0.0,21.7229173765
25777,0.0,26.4824882112
25778,0.0,42.8621603553
25779,0.0,47.9963520701
25780,0.0,49.4349413733
25781,0.0,40.2534613221
25782,0.0,41.610561741
25783,0.0,44.1817883467
25784,0.0,36.902749255
25785,0.0,44.7456207624
25786,0.0,31.0060300078
25787,0.0,45.972332865
25788,0.0,40.5402900204
25789,0.0,47.0535239592
25790,0.0,54.2078671665
25791,0.0,42.9087114951
25792,0.0,38.520411542
25793,0.0,32.3010842465
25794,0.0,37.9753522199
25795,0.0,34.0378807508
25796,0.0,32.8908499188
25797,0.0,33.1161318592
25798,0.0,24.5203371828
25799,0.0,18.7287912059
25800,0.0,23.7150893235
25801,0.0,30.3537898936
25802,0.0,24.8031047807
25803,0.0,26.9686945161
25804,0.0,29.6807281272
25805,0.0,32.645446608
25806,0.0,39.5471203889
25807,0.0,54.8709154307
25808,0.0,54.2101800721
25809,0.0,65.7661552908
25810,0.0,55.0589797146
25811,0.0,64.5004787016
25812,0.0,60.8932569263
25813,0.0,46.9793976066
25814,0.0,71.0933146062
25815,0.0,78.1700844618
25816,0.0,78.9967152217
25817,0.0,64.0727954973
25818,0.0,68.4173036571
25819,0.0,58.0677702734
25820,0.0,52.7261192759
25821,0.0,45.266177434
25822,0.0,48.413333372
25823,0.0,32.6042067676
25824,0.0,29.0697882783
25825,0.0,25.5167744152
25826,0.0,25.36780422
25827,0.0,40.4749758897
25828,0.0,28.819094935
25829,0.0,25.5591144417
25830,0.0,24.3750776054
25831,0.0,20.4315649271
25832,0.0,25.3554902816
25833,0.0,33.4725558749
25834,0.0,25.309297989
25835,0.0,21.1696676701
25836,0.0,24.2544402148
25837,0.0,28.4924479822
25838,0.0,32.9641282866
25839,0.0,39.9736760789
25840,0.0,37.4004521763
25841,0.0,45.3378956354
25842,0.0,59.6937998144
25843,0.0,74.4972654705
25844,0.0,69.5290396385
25845,0.0,54.6292147502
25846,0.0,51.5458138288
25847,0.0,66.9338685311
25848,0.0,60.1273650203
25849,0.0,52.1661439394
25850,0.0,54.0629894789
25851,0.0,50.8317112598
25852,0.0,74.0763281634
25853,0.0,87.4011787541
25854,0.0,58.1149011566
